,CID X LOC_NUM X VENDOR,target
39,07294KB X 0 X 274,0
39,07294KB X 0 X 271,0
39,07294KB X 0 X 23,0
39,07294KB X 0 X 294,0
39,07294KB X 0 X 398,0
39,07294KB X 0 X 192,0
39,07294KB X 0 X 907,1
39,07294KB X 0 X 243,0
39,07294KB X 0 X 845,0
39,07294KB X 0 X 85,1
39,07294KB X 0 X 196,1
39,07294KB X 0 X 154,0
39,07294KB X 0 X 149,1
39,07294KB X 0 X 288,1
39,07294KB X 0 X 221,1
39,07294KB X 0 X 265,1
39,07294KB X 0 X 303,0
40,07DZ7A4 X 0 X 75,0
40,07DZ7A4 X 0 X 294,0
40,07DZ7A4 X 0 X 303,0
40,07DZ7A4 X 0 X 196,0
40,07DZ7A4 X 0 X 265,1
40,07DZ7A4 X 0 X 843,0
40,07DZ7A4 X 0 X 159,0
40,07DZ7A4 X 0 X 180,0
40,07DZ7A4 X 0 X 149,0
40,07DZ7A4 X 0 X 295,0
40,07DZ7A4 X 0 X 288,1
40,07DZ7A4 X 0 X 298,0
40,07DZ7A4 X 0 X 23,0
40,07DZ7A4 X 0 X 401,0
40,07DZ7A4 X 0 X 176,0
40,07DZ7A4 X 0 X 161,0
40,07DZ7A4 X 0 X 274,0
40,07DZ7A4 X 0 X 250,0
40,07DZ7A4 X 0 X 188,0
40,07DZ7A4 X 0 X 13,0
41,086HGJH X 0 X 75,0
41,086HGJH X 0 X 265,0
41,086HGJH X 0 X 289,0
41,086HGJH X 0 X 110,0
41,086HGJH X 0 X 231,0
41,086HGJH X 0 X 115,0
41,086HGJH X 0 X 583,0
41,086HGJH X 0 X 298,0
41,086HGJH X 0 X 195,0
41,086HGJH X 0 X 193,0
41,086HGJH X 0 X 76,0
41,086HGJH X 0 X 459,0
41,086HGJH X 0 X 300,0
41,086HGJH X 0 X 843,0
41,086HGJH X 0 X 849,1
41,086HGJH X 0 X 160,0
41,086HGJH X 0 X 55,0
41,086HGJH X 0 X 303,0
41,086HGJH X 0 X 294,0
41,086HGJH X 0 X 196,0
42,087NN6I X 0 X 294,1
42,087NN6I X 0 X 288,1
42,087NN6I X 0 X 303,1
42,087NN6I X 0 X 295,1
42,087NN6I X 0 X 577,1
42,087NN6I X 0 X 149,1
42,087NN6I X 0 X 176,1
42,087NN6I X 0 X 250,1
42,087NN6I X 0 X 265,1
42,087NN6I X 0 X 221,1
42,087NN6I X 0 X 188,1
42,087NN6I X 0 X 231,1
42,087NN6I X 0 X 300,1
42,087NN6I X 0 X 845,1
42,087NN6I X 0 X 243,1
42,087NN6I X 0 X 203,1
42,087NN6I X 0 X 134,1
42,087NN6I X 0 X 180,1
42,087NN6I X 0 X 55,1
42,087NN6I X 0 X 843,1
43,088BPLC X 0 X 115,1
43,088BPLC X 0 X 159,1
43,088BPLC X 0 X 274,1
43,088BPLC X 0 X 23,1
43,088BPLC X 0 X 196,1
43,088BPLC X 0 X 75,1
43,088BPLC X 0 X 298,1
43,088BPLC X 0 X 188,1
43,088BPLC X 0 X 304,1
43,088BPLC X 0 X 180,1
43,088BPLC X 0 X 855,1
43,088BPLC X 0 X 843,1
43,088BPLC X 0 X 303,1
43,088BPLC X 0 X 192,1
43,088BPLC X 0 X 105,1
43,088BPLC X 0 X 76,1
43,088BPLC X 0 X 310,1
43,088BPLC X 0 X 577,1
43,088BPLC X 0 X 265,1
43,088BPLC X 0 X 250,1
44,088J47N X 0 X 304,1
44,088J47N X 0 X 76,1
44,088J47N X 0 X 310,1
44,088J47N X 0 X 161,1
44,088J47N X 0 X 855,1
44,088J47N X 0 X 55,1
44,088J47N X 0 X 196,1
44,088J47N X 0 X 582,1
44,088J47N X 0 X 180,1
44,088J47N X 0 X 188,1
44,088J47N X 0 X 66,1
44,088J47N X 0 X 243,1
44,088J47N X 0 X 250,1
44,088J47N X 0 X 303,1
44,088J47N X 0 X 115,1
44,088J47N X 0 X 843,1
44,088J47N X 0 X 195,1
44,088J47N X 0 X 294,1
44,088J47N X 0 X 159,1
44,088J47N X 0 X 265,1
45,08PA3QO X 0 X 76,0
45,08PA3QO X 0 X 295,0
45,08PA3QO X 0 X 231,0
45,08PA3QO X 0 X 196,0
45,08PA3QO X 0 X 855,0
45,08PA3QO X 0 X 115,0
45,08PA3QO X 0 X 265,0
45,08PA3QO X 0 X 216,0
45,08PA3QO X 0 X 13,0
45,08PA3QO X 0 X 274,0
45,08PA3QO X 0 X 159,0
45,08PA3QO X 0 X 303,0
45,08PA3QO X 0 X 90,0
45,08PA3QO X 0 X 75,0
45,08PA3QO X 0 X 310,0
45,08PA3QO X 0 X 294,0
45,08PA3QO X 0 X 188,0
45,08PA3QO X 0 X 66,0
45,08PA3QO X 0 X 221,0
45,08PA3QO X 0 X 846,0
46,08PSNX7 X 0 X 304,1
46,08PSNX7 X 0 X 216,1
46,08PSNX7 X 0 X 577,1
46,08PSNX7 X 0 X 196,1
46,08PSNX7 X 0 X 75,1
46,08PSNX7 X 0 X 843,1
46,08PSNX7 X 0 X 23,1
46,08PSNX7 X 0 X 115,1
46,08PSNX7 X 0 X 303,1
46,08PSNX7 X 0 X 221,1
46,08PSNX7 X 0 X 274,1
46,08PSNX7 X 0 X 265,1
46,08PSNX7 X 0 X 188,1
46,08PSNX7 X 0 X 298,1
46,08PSNX7 X 0 X 294,1
46,08PSNX7 X 0 X 76,1
46,08PSNX7 X 0 X 250,1
46,08PSNX7 X 0 X 13,1
46,08PSNX7 X 0 X 310,1
46,08PSNX7 X 0 X 159,1
47,09K01P3 X 0 X 161,1
47,09K01P3 X 0 X 855,1
47,09K01P3 X 0 X 55,1
47,09K01P3 X 0 X 582,1
47,09K01P3 X 0 X 76,1
47,09K01P3 X 0 X 843,1
47,09K01P3 X 0 X 310,1
47,09K01P3 X 0 X 243,1
47,09K01P3 X 0 X 115,1
47,09K01P3 X 0 X 180,1
47,09K01P3 X 0 X 159,1
47,09K01P3 X 0 X 265,1
47,09K01P3 X 0 X 66,1
47,09K01P3 X 0 X 303,1
47,09K01P3 X 0 X 195,1
47,09K01P3 X 0 X 294,1
47,09K01P3 X 0 X 304,1
47,09K01P3 X 0 X 250,1
47,09K01P3 X 0 X 188,1
47,09K01P3 X 0 X 196,1
48,09M8OKR X 0 X 310,1
48,09M8OKR X 0 X 67,1
48,09M8OKR X 0 X 577,1
48,09M8OKR X 0 X 578,1
48,09M8OKR X 0 X 295,1
48,09M8OKR X 0 X 176,1
48,09M8OKR X 0 X 271,1
48,09M8OKR X 0 X 250,1
48,09M8OKR X 0 X 13,1
48,09M8OKR X 0 X 265,1
48,09M8OKR X 0 X 216,1
48,09M8OKR X 0 X 243,1
48,09M8OKR X 0 X 303,1
48,09M8OKR X 0 X 115,1
48,09M8OKR X 0 X 298,1
48,09M8OKR X 0 X 188,1
48,09M8OKR X 0 X 134,1
48,09M8OKR X 0 X 221,1
48,09M8OKR X 0 X 159,1
48,09M8OKR X 0 X 180,1
49,09NXGRH X 0 X 295,0
49,09NXGRH X 0 X 310,0
49,09NXGRH X 0 X 76,0
49,09NXGRH X 0 X 265,0
49,09NXGRH X 0 X 75,0
49,09NXGRH X 0 X 221,0
49,09NXGRH X 0 X 90,0
49,09NXGRH X 0 X 115,0
49,09NXGRH X 0 X 855,0
49,09NXGRH X 0 X 196,0
49,09NXGRH X 0 X 274,0
49,09NXGRH X 0 X 216,0
49,09NXGRH X 0 X 303,0
49,09NXGRH X 0 X 188,0
49,09NXGRH X 0 X 846,0
49,09NXGRH X 0 X 294,0
49,09NXGRH X 0 X 13,0
49,09NXGRH X 0 X 159,0
49,09NXGRH X 0 X 66,0
49,09NXGRH X 0 X 231,0
50,09Q8XMF X 0 X 295,1
50,09Q8XMF X 0 X 216,1
50,09Q8XMF X 0 X 577,1
50,09Q8XMF X 0 X 134,1
50,09Q8XMF X 0 X 115,1
50,09Q8XMF X 0 X 90,1
50,09Q8XMF X 0 X 250,1
50,09Q8XMF X 0 X 110,1
50,09Q8XMF X 0 X 265,1
50,09Q8XMF X 0 X 13,1
50,09Q8XMF X 0 X 221,1
50,09Q8XMF X 0 X 159,1
50,09Q8XMF X 0 X 176,1
50,09Q8XMF X 0 X 188,1
50,09Q8XMF X 0 X 294,1
50,09Q8XMF X 0 X 75,1
50,09Q8XMF X 0 X 4,1
50,09Q8XMF X 0 X 298,1
50,09Q8XMF X 0 X 303,1
50,09Q8XMF X 0 X 55,1
51,09UOV4M X 0 X 159,1
51,09UOV4M X 0 X 303,1
51,09UOV4M X 0 X 188,1
51,09UOV4M X 0 X 265,1
51,09UOV4M X 0 X 401,1
51,09UOV4M X 0 X 843,1
51,09UOV4M X 0 X 115,1
51,09UOV4M X 0 X 295,1
51,09UOV4M X 0 X 75,1
51,09UOV4M X 0 X 55,1
51,09UOV4M X 0 X 110,1
51,09UOV4M X 0 X 577,1
51,09UOV4M X 0 X 106,1
51,09UOV4M X 0 X 196,1
51,09UOV4M X 0 X 221,1
51,09UOV4M X 0 X 197,1
51,09UOV4M X 0 X 161,1
51,09UOV4M X 0 X 298,1
51,09UOV4M X 0 X 294,1
51,09UOV4M X 0 X 274,1
52,09Z9QF9 X 0 X 310,1
52,09Z9QF9 X 0 X 196,1
52,09Z9QF9 X 0 X 250,1
52,09Z9QF9 X 0 X 221,1
52,09Z9QF9 X 0 X 265,1
52,09Z9QF9 X 0 X 75,1
52,09Z9QF9 X 0 X 295,1
52,09Z9QF9 X 0 X 216,1
52,09Z9QF9 X 0 X 577,1
52,09Z9QF9 X 0 X 841,1
52,09Z9QF9 X 0 X 86,1
52,09Z9QF9 X 0 X 271,1
52,09Z9QF9 X 0 X 13,1
52,09Z9QF9 X 0 X 159,1
52,09Z9QF9 X 0 X 303,1
52,09Z9QF9 X 0 X 274,1
52,09Z9QF9 X 0 X 115,1
52,09Z9QF9 X 0 X 55,1
52,09Z9QF9 X 0 X 298,1
52,09Z9QF9 X 0 X 294,1
53,0A0K6JL X 0 X 578,1
53,0A0K6JL X 0 X 134,1
53,0A0K6JL X 0 X 303,1
53,0A0K6JL X 0 X 106,1
53,0A0K6JL X 0 X 271,1
53,0A0K6JL X 0 X 265,1
53,0A0K6JL X 0 X 221,1
53,0A0K6JL X 0 X 55,1
53,0A0K6JL X 0 X 295,1
53,0A0K6JL X 0 X 259,1
53,0A0K6JL X 0 X 577,1
53,0A0K6JL X 0 X 197,1
53,0A0K6JL X 0 X 180,1
53,0A0K6JL X 0 X 231,1
53,0A0K6JL X 0 X 159,1
53,0A0K6JL X 0 X 294,1
53,0A0K6JL X 0 X 843,1
53,0A0K6JL X 0 X 298,1
53,0A0K6JL X 0 X 250,1
53,0A0K6JL X 0 X 195,1
54,0A41QYP X 0 X 55,0
54,0A41QYP X 0 X 237,0
54,0A41QYP X 0 X 149,0
54,0A41QYP X 0 X 176,0
54,0A41QYP X 0 X 401,0
54,0A41QYP X 0 X 303,0
54,0A41QYP X 0 X 85,0
54,0A41QYP X 0 X 577,0
54,0A41QYP X 0 X 265,0
54,0A41QYP X 0 X 843,0
54,0A41QYP X 0 X 582,0
54,0A41QYP X 0 X 115,0
54,0A41QYP X 0 X 856,0
54,0A41QYP X 0 X 250,0
54,0A41QYP X 0 X 197,0
54,0A41QYP X 0 X 106,0
54,0A41QYP X 0 X 295,0
54,0A41QYP X 0 X 110,0
54,0A41QYP X 0 X 398,0
54,0A41QYP X 0 X 159,0
55,0AH7UA9 X 0 X 289,1
55,0AH7UA9 X 0 X 196,1
55,0AH7UA9 X 0 X 303,0
55,0AH7UA9 X 0 X 583,0
55,0AH7UA9 X 0 X 195,0
55,0AH7UA9 X 0 X 193,0
55,0AH7UA9 X 0 X 265,1
55,0AH7UA9 X 0 X 76,0
55,0AH7UA9 X 0 X 75,0
55,0AH7UA9 X 0 X 459,0
55,0AH7UA9 X 0 X 300,0
55,0AH7UA9 X 0 X 849,1
55,0AH7UA9 X 0 X 115,1
55,0AH7UA9 X 0 X 55,1
55,0AH7UA9 X 0 X 843,1
55,0AH7UA9 X 0 X 231,0
55,0AH7UA9 X 0 X 110,0
55,0AH7UA9 X 0 X 298,0
55,0AH7UA9 X 0 X 294,0
55,0AH7UA9 X 0 X 160,0
56,0AS3T3Q X 0 X 76,1
56,0AS3T3Q X 0 X 149,1
56,0AS3T3Q X 0 X 259,1
56,0AS3T3Q X 0 X 115,1
56,0AS3T3Q X 0 X 110,1
56,0AS3T3Q X 0 X 161,1
56,0AS3T3Q X 0 X 84,1
56,0AS3T3Q X 0 X 85,1
56,0AS3T3Q X 0 X 298,1
56,0AS3T3Q X 0 X 843,1
56,0AS3T3Q X 0 X 577,1
56,0AS3T3Q X 0 X 294,1
56,0AS3T3Q X 0 X 154,1
56,0AS3T3Q X 0 X 216,1
56,0AS3T3Q X 0 X 75,1
56,0AS3T3Q X 0 X 159,1
56,0AS3T3Q X 0 X 303,1
56,0AS3T3Q X 0 X 274,1
56,0AS3T3Q X 0 X 265,1
56,0AS3T3Q X 0 X 295,1
57,0B3QNQ5 X 0 X 289,1
57,0B3QNQ5 X 0 X 188,1
57,0B3QNQ5 X 0 X 221,1
57,0B3QNQ5 X 0 X 159,1
57,0B3QNQ5 X 0 X 398,1
57,0B3QNQ5 X 0 X 537,1
57,0B3QNQ5 X 0 X 115,1
57,0B3QNQ5 X 0 X 303,1
57,0B3QNQ5 X 0 X 154,1
57,0B3QNQ5 X 0 X 75,1
57,0B3QNQ5 X 0 X 85,1
57,0B3QNQ5 X 0 X 216,1
57,0B3QNQ5 X 0 X 243,1
57,0B3QNQ5 X 0 X 294,1
57,0B3QNQ5 X 0 X 843,1
57,0B3QNQ5 X 0 X 298,1
57,0B3QNQ5 X 0 X 180,1
57,0B3QNQ5 X 0 X 81,1
57,0B3QNQ5 X 0 X 90,1
57,0B3QNQ5 X 0 X 265,1
58,0B7680O X 0 X 159,1
58,0B7680O X 0 X 250,1
58,0B7680O X 0 X 298,1
58,0B7680O X 0 X 110,1
58,0B7680O X 0 X 843,1
58,0B7680O X 0 X 401,1
58,0B7680O X 0 X 303,1
58,0B7680O X 0 X 115,1
58,0B7680O X 0 X 106,1
58,0B7680O X 0 X 221,1
58,0B7680O X 0 X 271,1
58,0B7680O X 0 X 197,1
58,0B7680O X 0 X 577,1
58,0B7680O X 0 X 265,1
58,0B7680O X 0 X 578,1
58,0B7680O X 0 X 134,1
58,0B7680O X 0 X 176,1
58,0B7680O X 0 X 188,1
58,0B7680O X 0 X 295,1
58,0B7680O X 0 X 55,1
59,0BHOJIP X 0 X 188,1
59,0BHOJIP X 0 X 110,1
59,0BHOJIP X 0 X 310,1
59,0BHOJIP X 0 X 265,1
59,0BHOJIP X 0 X 577,1
59,0BHOJIP X 0 X 259,1
59,0BHOJIP X 0 X 75,1
59,0BHOJIP X 0 X 161,1
59,0BHOJIP X 0 X 298,1
59,0BHOJIP X 0 X 196,1
59,0BHOJIP X 0 X 159,1
59,0BHOJIP X 0 X 303,1
59,0BHOJIP X 0 X 855,1
59,0BHOJIP X 0 X 294,1
59,0BHOJIP X 0 X 250,1
59,0BHOJIP X 0 X 401,1
59,0BHOJIP X 0 X 13,1
59,0BHOJIP X 0 X 271,1
59,0BHOJIP X 0 X 274,1
59,0BHOJIP X 0 X 115,1
60,0BITNUZ X 0 X 188,1
60,0BITNUZ X 0 X 115,1
60,0BITNUZ X 0 X 196,1
60,0BITNUZ X 0 X 110,1
60,0BITNUZ X 0 X 271,1
60,0BITNUZ X 0 X 265,1
60,0BITNUZ X 0 X 55,1
60,0BITNUZ X 0 X 303,1
60,0BITNUZ X 0 X 159,1
60,0BITNUZ X 0 X 298,1
60,0BITNUZ X 0 X 134,1
60,0BITNUZ X 0 X 356,1
60,0BITNUZ X 0 X 216,1
60,0BITNUZ X 0 X 75,1
60,0BITNUZ X 0 X 250,1
60,0BITNUZ X 0 X 13,1
60,0BITNUZ X 0 X 76,1
60,0BITNUZ X 0 X 23,1
60,0BITNUZ X 0 X 843,1
60,0BITNUZ X 0 X 295,1
61,0BKG3DH X 0 X 221,1
61,0BKG3DH X 0 X 295,1
61,0BKG3DH X 0 X 159,1
61,0BKG3DH X 0 X 110,1
61,0BKG3DH X 0 X 231,1
61,0BKG3DH X 0 X 243,1
61,0BKG3DH X 0 X 265,1
61,0BKG3DH X 0 X 161,1
61,0BKG3DH X 0 X 188,1
61,0BKG3DH X 0 X 303,1
61,0BKG3DH X 0 X 298,1
61,0BKG3DH X 0 X 294,1
61,0BKG3DH X 0 X 134,1
61,0BKG3DH X 0 X 578,1
61,0BKG3DH X 0 X 271,1
61,0BKG3DH X 0 X 196,1
61,0BKG3DH X 0 X 176,1
61,0BKG3DH X 0 X 78,1
61,0BKG3DH X 0 X 67,1
61,0BKG3DH X 0 X 299,1
62,0BXMCPT X 0 X 459,0
62,0BXMCPT X 0 X 196,0
62,0BXMCPT X 0 X 300,0
62,0BXMCPT X 0 X 55,0
62,0BXMCPT X 0 X 160,0
62,0BXMCPT X 0 X 75,0
62,0BXMCPT X 0 X 843,0
62,0BXMCPT X 0 X 298,0
62,0BXMCPT X 0 X 115,0
62,0BXMCPT X 0 X 849,0
62,0BXMCPT X 0 X 583,0
62,0BXMCPT X 0 X 231,0
62,0BXMCPT X 0 X 289,0
62,0BXMCPT X 0 X 294,0
62,0BXMCPT X 0 X 76,0
62,0BXMCPT X 0 X 193,0
62,0BXMCPT X 0 X 303,0
62,0BXMCPT X 0 X 195,0
62,0BXMCPT X 0 X 110,0
62,0BXMCPT X 0 X 265,0
63,0C32CU5 X 0 X 20,0
63,0C32CU5 X 0 X 115,0
63,0C32CU5 X 0 X 13,0
63,0C32CU5 X 0 X 582,0
63,0C32CU5 X 0 X 265,0
63,0C32CU5 X 0 X 106,1
63,0C32CU5 X 0 X 55,0
63,0C32CU5 X 0 X 298,0
63,0C32CU5 X 0 X 841,0
63,0C32CU5 X 0 X 76,0
63,0C32CU5 X 0 X 303,0
63,0C32CU5 X 0 X 547,0
63,0C32CU5 X 0 X 159,0
63,0C32CU5 X 0 X 197,0
63,0C32CU5 X 0 X 583,0
63,0C32CU5 X 0 X 577,0
63,0C32CU5 X 0 X 216,0
63,0C32CU5 X 0 X 843,0
63,0C32CU5 X 0 X 295,0
63,0C32CU5 X 0 X 176,0
64,0C9WP58 X 0 X 265,1
64,0C9WP58 X 0 X 196,1
64,0C9WP58 X 0 X 161,1
64,0C9WP58 X 0 X 115,1
64,0C9WP58 X 0 X 176,0
64,0C9WP58 X 0 X 310,0
64,0C9WP58 X 0 X 401,0
64,0C9WP58 X 0 X 67,0
64,0C9WP58 X 0 X 294,0
64,0C9WP58 X 0 X 110,0
64,0C9WP58 X 0 X 855,1
64,0C9WP58 X 0 X 149,0
64,0C9WP58 X 0 X 188,0
64,0C9WP58 X 0 X 274,1
64,0C9WP58 X 0 X 192,1
64,0C9WP58 X 0 X 66,0
64,0C9WP58 X 0 X 843,0
64,0C9WP58 X 0 X 303,1
64,0C9WP58 X 0 X 231,0
64,0C9WP58 X 0 X 250,0
65,0CHV11Z X 0 X 578,0
65,0CHV11Z X 0 X 221,0
65,0CHV11Z X 0 X 843,0
65,0CHV11Z X 0 X 250,0
65,0CHV11Z X 0 X 159,0
65,0CHV11Z X 0 X 298,0
65,0CHV11Z X 0 X 75,0
65,0CHV11Z X 0 X 310,0
65,0CHV11Z X 0 X 295,0
65,0CHV11Z X 0 X 134,0
65,0CHV11Z X 0 X 76,0
65,0CHV11Z X 0 X 180,0
65,0CHV11Z X 0 X 188,0
65,0CHV11Z X 0 X 265,0
65,0CHV11Z X 0 X 259,0
65,0CHV11Z X 0 X 303,0
65,0CHV11Z X 0 X 577,0
65,0CHV11Z X 0 X 43,0
65,0CHV11Z X 0 X 271,0
65,0CHV11Z X 0 X 401,0
66,0CPXPLF X 0 X 13,1
66,0CPXPLF X 0 X 188,1
66,0CPXPLF X 0 X 288,1
66,0CPXPLF X 0 X 92,1
66,0CPXPLF X 0 X 75,1
66,0CPXPLF X 0 X 55,1
66,0CPXPLF X 0 X 843,1
66,0CPXPLF X 0 X 4,1
66,0CPXPLF X 0 X 159,1
66,0CPXPLF X 0 X 221,1
66,0CPXPLF X 0 X 298,1
66,0CPXPLF X 0 X 300,1
66,0CPXPLF X 0 X 303,1
66,0CPXPLF X 0 X 231,1
66,0CPXPLF X 0 X 176,1
66,0CPXPLF X 0 X 149,1
66,0CPXPLF X 0 X 134,1
66,0CPXPLF X 0 X 265,1
66,0CPXPLF X 0 X 216,1
66,0CPXPLF X 0 X 250,1
67,0CSCAH6 X 0 X 303,0
67,0CSCAH6 X 0 X 159,0
67,0CSCAH6 X 0 X 295,0
67,0CSCAH6 X 0 X 221,0
67,0CSCAH6 X 0 X 310,0
67,0CSCAH6 X 0 X 188,0
67,0CSCAH6 X 0 X 231,0
67,0CSCAH6 X 0 X 265,0
67,0CSCAH6 X 0 X 115,1
67,0CSCAH6 X 0 X 13,0
67,0CSCAH6 X 0 X 294,0
67,0CSCAH6 X 0 X 274,0
67,0CSCAH6 X 0 X 75,0
67,0CSCAH6 X 0 X 846,0
67,0CSCAH6 X 0 X 196,0
67,0CSCAH6 X 0 X 216,0
67,0CSCAH6 X 0 X 855,0
67,0CSCAH6 X 0 X 66,0
67,0CSCAH6 X 0 X 76,0
67,0CSCAH6 X 0 X 90,0
68,0CVNXZN X 0 X 76,1
68,0CVNXZN X 0 X 295,1
68,0CVNXZN X 0 X 274,0
68,0CVNXZN X 0 X 221,1
68,0CVNXZN X 0 X 106,1
68,0CVNXZN X 0 X 303,1
68,0CVNXZN X 0 X 20,0
68,0CVNXZN X 0 X 391,1
68,0CVNXZN X 0 X 196,1
68,0CVNXZN X 0 X 23,0
68,0CVNXZN X 0 X 115,1
68,0CVNXZN X 0 X 419,0
68,0CVNXZN X 0 X 75,1
68,0CVNXZN X 0 X 841,1
68,0CVNXZN X 0 X 55,1
68,0CVNXZN X 0 X 298,1
68,0CVNXZN X 0 X 294,1
68,0CVNXZN X 0 X 197,1
68,0CVNXZN X 0 X 216,1
68,0CVNXZN X 0 X 159,1
69,0DKK2IZ X 0 X 298,0
69,0DKK2IZ X 0 X 288,0
69,0DKK2IZ X 0 X 149,0
69,0DKK2IZ X 0 X 55,0
69,0DKK2IZ X 0 X 44,0
69,0DKK2IZ X 0 X 294,0
69,0DKK2IZ X 0 X 90,0
69,0DKK2IZ X 0 X 176,0
69,0DKK2IZ X 0 X 401,0
69,0DKK2IZ X 0 X 216,0
69,0DKK2IZ X 0 X 303,0
69,0DKK2IZ X 0 X 75,0
69,0DKK2IZ X 0 X 221,0
69,0DKK2IZ X 0 X 243,0
69,0DKK2IZ X 0 X 295,0
69,0DKK2IZ X 0 X 193,0
69,0DKK2IZ X 0 X 265,0
69,0DKK2IZ X 0 X 110,0
69,0DKK2IZ X 0 X 289,0
69,0DKK2IZ X 0 X 843,0
70,0DO8QY5 X 0 X 310,1
70,0DO8QY5 X 0 X 159,1
70,0DO8QY5 X 0 X 106,1
70,0DO8QY5 X 0 X 547,1
70,0DO8QY5 X 0 X 110,1
70,0DO8QY5 X 0 X 134,1
70,0DO8QY5 X 0 X 192,1
70,0DO8QY5 X 0 X 180,1
70,0DO8QY5 X 0 X 577,1
70,0DO8QY5 X 0 X 67,1
70,0DO8QY5 X 0 X 843,1
70,0DO8QY5 X 0 X 13,1
70,0DO8QY5 X 0 X 298,1
70,0DO8QY5 X 0 X 176,1
70,0DO8QY5 X 0 X 55,1
70,0DO8QY5 X 0 X 303,1
70,0DO8QY5 X 0 X 196,1
70,0DO8QY5 X 0 X 115,1
70,0DO8QY5 X 0 X 265,1
70,0DO8QY5 X 0 X 271,1
71,0DYJLOF X 0 X 55,1
71,0DYJLOF X 0 X 274,1
71,0DYJLOF X 0 X 583,1
71,0DYJLOF X 0 X 157,1
71,0DYJLOF X 0 X 295,1
71,0DYJLOF X 0 X 110,1
71,0DYJLOF X 0 X 191,1
71,0DYJLOF X 0 X 294,1
71,0DYJLOF X 0 X 265,1
71,0DYJLOF X 0 X 189,1
71,0DYJLOF X 0 X 303,1
71,0DYJLOF X 0 X 304,1
71,0DYJLOF X 0 X 115,1
71,0DYJLOF X 0 X 289,1
71,0DYJLOF X 0 X 159,1
71,0DYJLOF X 0 X 76,1
71,0DYJLOF X 0 X 149,1
71,0DYJLOF X 0 X 154,1
71,0DYJLOF X 0 X 300,1
71,0DYJLOF X 0 X 577,1
72,0ECDDSB X 0 X 259,1
72,0ECDDSB X 0 X 115,1
72,0ECDDSB X 0 X 149,1
72,0ECDDSB X 0 X 180,1
72,0ECDDSB X 0 X 265,1
72,0ECDDSB X 0 X 274,1
72,0ECDDSB X 0 X 159,1
72,0ECDDSB X 0 X 55,1
72,0ECDDSB X 0 X 294,1
72,0ECDDSB X 0 X 843,1
72,0ECDDSB X 0 X 577,1
72,0ECDDSB X 0 X 295,1
72,0ECDDSB X 0 X 303,1
72,0ECDDSB X 0 X 250,1
72,0ECDDSB X 0 X 154,1
72,0ECDDSB X 0 X 161,1
72,0ECDDSB X 0 X 271,1
72,0ECDDSB X 0 X 221,1
72,0ECDDSB X 0 X 196,1
72,0ECDDSB X 0 X 75,1
73,0EI9952 X 0 X 216,0
73,0EI9952 X 0 X 265,0
73,0EI9952 X 0 X 250,0
73,0EI9952 X 0 X 274,1
73,0EI9952 X 0 X 195,0
73,0EI9952 X 0 X 294,1
73,0EI9952 X 0 X 303,1
73,0EI9952 X 0 X 13,0
73,0EI9952 X 0 X 259,0
73,0EI9952 X 0 X 295,0
73,0EI9952 X 0 X 180,0
73,0EI9952 X 0 X 159,0
73,0EI9952 X 0 X 161,1
73,0EI9952 X 0 X 577,1
73,0EI9952 X 0 X 110,0
73,0EI9952 X 0 X 310,0
73,0EI9952 X 0 X 55,0
73,0EI9952 X 0 X 401,0
73,0EI9952 X 0 X 33,1
73,0EI9952 X 0 X 82,0
74,0EJIU3Y X 0 X 303,1
74,0EJIU3Y X 0 X 221,1
74,0EJIU3Y X 0 X 271,1
74,0EJIU3Y X 0 X 294,1
74,0EJIU3Y X 0 X 295,1
74,0EJIU3Y X 0 X 188,1
74,0EJIU3Y X 0 X 76,1
74,0EJIU3Y X 0 X 75,1
74,0EJIU3Y X 0 X 55,1
74,0EJIU3Y X 0 X 115,1
74,0EJIU3Y X 0 X 161,1
74,0EJIU3Y X 0 X 298,1
74,0EJIU3Y X 0 X 577,1
74,0EJIU3Y X 0 X 265,1
74,0EJIU3Y X 0 X 843,1
74,0EJIU3Y X 0 X 159,1
74,0EJIU3Y X 0 X 149,1
74,0EJIU3Y X 0 X 196,1
74,0EJIU3Y X 0 X 274,1
74,0EJIU3Y X 0 X 250,1
75,0ELL7U0 X 0 X 583,1
75,0ELL7U0 X 0 X 159,1
75,0ELL7U0 X 0 X 75,1
75,0ELL7U0 X 0 X 265,1
75,0ELL7U0 X 0 X 55,1
75,0ELL7U0 X 0 X 149,1
75,0ELL7U0 X 0 X 298,1
75,0ELL7U0 X 0 X 289,1
75,0ELL7U0 X 0 X 294,1
75,0ELL7U0 X 0 X 300,1
75,0ELL7U0 X 0 X 76,1
75,0ELL7U0 X 0 X 176,1
75,0ELL7U0 X 0 X 843,1
75,0ELL7U0 X 0 X 216,1
75,0ELL7U0 X 0 X 221,1
75,0ELL7U0 X 0 X 115,1
75,0ELL7U0 X 0 X 106,1
75,0ELL7U0 X 0 X 191,1
75,0ELL7U0 X 0 X 303,1
75,0ELL7U0 X 0 X 577,1
76,0ESSD9Z X 0 X 298,1
76,0ESSD9Z X 0 X 303,1
76,0ESSD9Z X 0 X 577,1
76,0ESSD9Z X 0 X 221,1
76,0ESSD9Z X 0 X 216,1
76,0ESSD9Z X 0 X 250,1
76,0ESSD9Z X 0 X 13,1
76,0ESSD9Z X 0 X 265,1
